Mean               	Average            	Std dev            	Mimimum            	Maximum            	# Occurances	# Books	Words
0.00161183666721772	0.00179755445359105	0.00109953164136289	0.00022992092362520	0.00767824497257770	120	120	UP
0.00160488482152188	0.00186460368509221	0.00124585632306071	0.00003644656413033	0.00663048840651209	120	120	THEN
0.00158911564625850	0.00167524890830675	0.00091967978805174	0.00005206652018619	0.00437895251382425	120	120	THESE
0.00156414120655798	0.00191484635039262	0.00126738369901170	0.00003547566960326	0.00847995646653365	120	120	WOULD
0.00153821623193299	0.00159425939001474	0.00068121649108436	0.00028636586102404	0.00423291116500494	120	120	OTHER
0.00152843526439807	0.00174500472679000	0.00110826158774472	0.00010933969239100	0.00590534085974815	120	120	HAS
0.00150091991865982	0.00188866240271426	0.00123159915768629	0.00021300240785331	0.00730369643733000	120	120	OUT
0.00144880123381782	0.00155055953678762	0.00059651610222561	0.00026015491042393	0.00370376494320343	120	120	TIME
0.00143384534247478	0.00196304862867887	0.00176330693015243	0.00003774914435273	0.00939008336989908	120	120	WHAT
0.00142564460851421	0.00153845923243945	0.00086271662195773	0.00024534157681031	0.00533578053816656	120	120	TWO
0.00142193755004003	0.00142437430848901	0.00051455419072543	0.00032801907717300	0.00302050008042752	120	120	THAN
0.00138675647565747	0.00149550344039935	0.00096555297690126	0.00003774914435273	0.00409988818486769	120	120	NOW
0.00137269583199629	0.00143997599264579	0.00055692492160428	0.00008851308431652	0.00316893099147086	120	120	ONLY
0.00126304751918402	0.00154724571329449	0.00109714871083861	0.00010674900025456	0.00620255744052168	120	120	VERY
0.00121041928924179	0.00144750924474813	0.00127003618078129	0.00014433138485964	0.01182546400225714	120	120	LIKE
0.00119388258510113	0.00128202246184533	0.00068243981179477	0.00013537295248409	0.00606736007924715	120	120	MADE
0.00116480466732166	0.00131314737926481	0.00077692358425483	0.00010701386721363	0.00395572643954045	120	120	GREAT
0.00115887187370662	0.00129060311010978	0.00093327526739305	0.00000000000000000	0.00455872431382687	119	120	UPON
0.00113716657834305	0.00116363971444584	0.00050634464843732	0.00018886361583498	0.00336783715516814	120	120	AFTER
0.00113318169500989	0.00133605579565977	0.00073741265117917	0.00025218560860794	0.00481702876562690	120	120	FIRST
